Date,Open,High,Low,Close,Volume
1995-04-03,54.92488098144531,55.04125574136272,54.80850622152791,54.92488098144531,0
1995-04-04,54.92488098144531,55.04125574136272,54.92488098144531,54.92488098144531,0
1995-04-05,55.04125574136272,55.04125574136272,54.92488098144531,54.92488098144531,0
1995-04-06,54.80851890745148,54.80851890745148,54.5758171081543,54.5758171081543,0
1995-04-07,54.92488098144531,54.92488098144531,54.80850622152791,54.92488098144531,0
1995-04-10,54.92488098144531,54.92488098144531,54.80850622152791,54.92488098144531,0
1995-04-11,54.80850601196289,54.924880771435326,54.80850601196289,54.80850601196289,0
1995-04-12,54.924880771435326,54.924880771435326,54.692131252490455,54.80850601196289,0
1995-04-13,54.924880771435326,54.924880771435326,54.692131252490455,54.80850601196289,0
1995-04-14,54.80850601196289,54.80850601196289,54.80850601196289,54.80850601196289,0
1995-04-17,54.80850601196289,54.80850601196289,54.80850601196289,54.80850601196289,0
1995-04-18,54.459429716174235,54.92488098144531,54.459429716174235,54.92488098144531,0
1995-04-19,54.69213049553756,55.39033126831055,54.69213049553756,55.39033126831055,0
1995-04-20,54.924881606169365,55.390332876734554,54.924881606169365,55.27400588989258,0
1995-04-21,55.27400588989258,55.390332876734554,55.15763112865151,55.27400588989258,0
1995-04-24,55.27400588989258,55.390332876734554,55.15763112865151,55.27400588989258,0
1995-04-25,55.8558349609375,56.437661024402196,55.8558349609375,55.8558349609375,0
1995-04-26,55.855830935945086,56.43765695748318,55.623081417570546,55.73945617675781,0
1995-04-27,55.73945617675781,55.97220569513235,55.623081417570546,55.73945617675781,0
1995-04-28,55.97220872573849,56.321285247802734,55.97220872573849,56.321285247802734,0
1995-05-01,56.321285247802734,56.321285247802734,56.321285247802734,56.321285247802734,0
1995-05-02,56.554038805757344,56.554038805757344,56.32128925820749,56.43766403198242,0
1995-05-03,56.437661024402196,56.437661024402196,55.62308542579094,55.8558349609375,0
1995-05-04,56.437660013291094,56.437660013291094,56.321285247802734,56.321285247802734,0
1995-05-05,56.32128709110051,57.48493556031273,56.32128709110051,57.368560791015625,0
1995-05-08,57.01948769037019,58.0667651282904,56.90311291406677,58.04349899291992,0
1995-05-09,58.04351030622576,58.18315124511719,57.71769982358729,58.18315124511719,0
1995-05-10,58.18314889668469,58.18314889668469,57.95044708251953,57.95044708251953,0
1995-05-11,57.950434423610055,58.29951095581055,57.950434423610055,58.29951095581055,0
1995-05-12,58.4158821105957,58.64863163393107,58.29950734892802,58.4158821105957,0
1995-05-15,58.41587492545877,58.76538503762013,58.41587492545877,58.648624420166016,0
1995-05-16,58.648624420166016,58.648624420166016,58.648624420166016,58.648624420166016,0
1995-05-17,58.5322496728124,58.648624420166016,58.299500178105156,58.648624420166016,0
1995-05-18,58.55551580239511,58.648624420166016,58.41587492545877,58.648624420166016,0
1995-05-19,58.997727063605446,58.997727063605446,58.18315124511719,58.18315124511719,0
1995-05-22,58.648624420166016,58.648624420166016,58.5322496728124,58.648624420166016,0
1995-05-23,58.53225326538086,58.53225326538086,58.53225326538086,58.53225326538086,0
1995-05-24,58.648624420166016,58.648624420166016,58.299500178105156,58.648624420166016,0
1995-05-25,58.648624420166016,58.648624420166016,58.648624420166016,58.648624420166016,0
1995-05-26,58.5322496728124,58.69515667933144,58.48566963925358,58.648624420166016,0
1995-05-29,58.41587492545877,58.648624420166016,58.41587492545877,58.648624420166016,0
1995-05-30,58.64863163393107,58.64863163393107,58.4158821105957,58.4158821105957,0
1995-05-31,58.648624420166016,58.648624420166016,57.95042371043769,58.648624420166016,0
1995-06-01,58.53225687226338,58.53225687226338,58.29950734892802,58.4158821105957,0
1995-06-02,58.21445781717201,59.17297376594755,58.21445781717201,58.682029724121094,0
1995-06-05,58.682029724121094,58.682029724121094,58.682029724121094,58.682029724121094,0
1995-06-06,58.915824622622225,58.915824622622225,58.68201473284652,58.798919677734375,0
1995-06-07,58.79893469887421,58.79893469887421,58.44821977461485,58.682029724121094,0
1995-06-08,58.58849688424535,58.79893469887421,58.44821977461485,58.682029724121094,0
1995-06-09,58.3313183626291,58.798938290202926,58.3313183626291,58.565128326416016,0
1995-06-12,58.44820484307081,58.798919677734375,58.44820484307081,58.798919677734375,0
1995-06-13,58.68201473284652,58.798919677734375,58.56510978795867,58.798919677734375,0
