Date,Open,High,Low,Close,Volume
1990-01-03,4.4407782554626465,4.4407782554626465,4.4407782554626465,4.4407782554626465,0
1990-01-04,4.4407782554626465,4.4407782554626465,4.4407782554626465,4.4407782554626465,0
1990-01-05,4.389310836791992,4.389310836791992,4.389310836791992,4.389310836791992,0
1990-01-08,4.391761302947998,4.391761302947998,4.391761302947998,4.391761302947998,0
1990-01-09,4.413818836212158,4.413818836212158,4.413818836212158,4.413818836212158,0
1990-01-10,4.479988098144531,4.479988098144531,4.479988098144531,4.479988098144531,0
1990-01-11,4.502046585083008,4.502046585083008,4.502046585083008,4.502046585083008,0
1990-01-12,4.484889984130859,4.484889984130859,4.484889984130859,4.484889984130859,0
1990-01-15,4.406465530395508,4.406465530395508,4.406465530395508,4.406465530395508,0
1990-01-16,4.355000972747803,4.355000972747803,4.355000972747803,4.355000972747803,0
1990-01-17,4.467735290527344,4.467735290527344,4.467735290527344,4.467735290527344,0
1990-01-18,4.3451972007751465,4.3451972007751465,4.3451972007751465,4.3451972007751465,0
1990-01-19,4.3451972007751465,4.3451972007751465,4.3451972007751465,4.3451972007751465,0
1990-01-22,4.350099086761475,4.350099086761475,4.350099086761475,4.350099086761475,0
1990-01-23,4.335394382476807,4.335394382476807,4.335394382476807,4.335394382476807,0
1990-01-24,4.212856769561768,4.212856769561768,4.212856769561768,4.212856769561768,0
1990-01-25,4.2177581787109375,4.2177581787109375,4.2177581787109375,4.2177581787109375,0
1990-01-26,4.185898780822754,4.185898780822754,4.185898780822754,4.185898780822754,0
1990-01-29,4.220209121704102,4.220209121704102,4.220209121704102,4.220209121704102,0
1990-01-30,4.190798759460449,4.190798759460449,4.190798759460449,4.190798759460449,0
1990-01-31,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-02-01,4.151587009429932,4.151587009429932,4.151587009429932,4.151587009429932,0
1990-02-02,4.176095008850098,4.176095008850098,4.176095008850098,4.176095008850098,0
1990-02-05,4.2300124168396,4.2300124168396,4.2300124168396,4.2300124168396,0
1990-02-06,4.2398152351379395,4.2398152351379395,4.2398152351379395,4.2398152351379395,0
1990-02-07,4.215307712554932,4.215307712554932,4.215307712554932,4.215307712554932,0
1990-02-08,4.332943439483643,4.332943439483643,4.332943439483643,4.332943439483643,0
1990-02-09,4.303534030914307,4.303534030914307,4.303534030914307,4.303534030914307,0
1990-02-12,4.276575565338135,4.276575565338135,4.276575565338135,4.276575565338135,0
1990-02-13,4.303534030914307,4.303534030914307,4.303534030914307,4.303534030914307,0
1990-02-14,4.34029483795166,4.34029483795166,4.34029483795166,4.34029483795166,0
1990-02-15,4.352549076080322,4.352549076080322,4.352549076080322,4.352549076080322,0
1990-02-16,4.37215518951416,4.37215518951416,4.37215518951416,4.37215518951416,0
1990-02-19,4.352549076080322,4.352549076080322,4.352549076080322,4.352549076080322,0
1990-02-20,4.308434963226318,4.308434963226318,4.308434963226318,4.308434963226318,0
1990-02-21,4.2300124168396,4.2300124168396,4.2300124168396,4.2300124168396,0
1990-02-22,4.227560520172119,4.227560520172119,4.227560520172119,4.227560520172119,0
1990-02-23,4.210405349731445,4.210405349731445,4.210405349731445,4.210405349731445,0
1990-02-26,4.151587009429932,4.151587009429932,4.151587009429932,4.151587009429932,0
1990-02-27,4.151587009429932,4.151587009429932,4.151587009429932,4.151587009429932,0
1990-02-28,4.1932501792907715,4.1932501792907715,4.1932501792907715,4.1932501792907715,0
1990-03-01,4.161389350891113,4.161389350891113,4.161389350891113,4.161389350891113,0
1990-03-02,4.203052997589111,4.203052997589111,4.203052997589111,4.203052997589111,0
1990-03-05,4.210405349731445,4.210405349731445,4.210405349731445,4.210405349731445,0
1990-03-06,4.227560520172119,4.227560520172119,4.227560520172119,4.227560520172119,0
1990-03-07,4.252068996429443,4.252068996429443,4.252068996429443,4.252068996429443,0
1990-03-08,4.264322280883789,4.264322280883789,4.264322280883789,4.264322280883789,0
1990-03-09,4.252068996429443,4.252068996429443,4.252068996429443,4.252068996429443,0
1990-03-12,4.220209121704102,4.220209121704102,4.220209121704102,4.220209121704102,0
1990-03-13,4.2398152351379395,4.2398152351379395,4.2398152351379395,4.2398152351379395,0
1990-03-14,4.2398152351379395,4.2398152351379395,4.2398152351379395,4.2398152351379395,0
1990-03-15,4.225110054016113,4.225110054016113,4.225110054016113,4.225110054016113,0
1990-03-16,4.2398152351379395,4.2398152351379395,4.2398152351379395,4.2398152351379395,0
1990-03-19,4.190798759460449,4.190798759460449,4.190798759460449,4.190798759460449,0
1990-03-20,4.178544998168945,4.178544998168945,4.178544998168945,4.178544998168945,0
1990-03-21,4.2398152351379395,4.2398152351379395,4.2398152351379395,4.2398152351379395,0
1990-03-22,4.227560520172119,4.227560520172119,4.227560520172119,4.227560520172119,0
1990-03-23,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-03-26,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-03-27,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-03-28,4.141783237457275,4.141783237457275,4.141783237457275,4.141783237457275,0
1990-03-29,4.1662917137146,4.1662917137146,4.1662917137146,4.1662917137146,0
1990-03-30,4.190798759460449,4.190798759460449,4.190798759460449,4.190798759460449,0
1990-04-02,4.141783237457275,4.141783237457275,4.141783237457275,4.141783237457275,0
1990-04-03,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-04,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-05,4.1662917137146,4.1662917137146,4.1662917137146,4.1662917137146,0
1990-04-06,4.190798759460449,4.190798759460449,4.190798759460449,4.190798759460449,0
1990-04-09,4.178544998168945,4.178544998168945,4.178544998168945,4.178544998168945,0
1990-04-10,4.1662917137146,4.1662917137146,4.1662917137146,4.1662917137146,0
1990-04-11,4.141783237457275,4.141783237457275,4.141783237457275,4.141783237457275,0
1990-04-12,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-13,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-16,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-17,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-04-18,4.1368818283081055,4.1368818283081055,4.1368818283081055,4.1368818283081055,0
1990-04-19,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-04-20,4.122178077697754,4.122178077697754,4.122178077697754,4.122178077697754,0
1990-04-23,4.085415840148926,4.085415840148926,4.085415840148926,4.085415840148926,0
1990-04-24,4.080514907836914,4.080514907836914,4.080514907836914,4.080514907836914,0
1990-04-25,4.043755054473877,4.043755054473877,4.043755054473877,4.043755054473877,0
1990-04-26,4.033950328826904,4.033950328826904,4.033950328826904,4.033950328826904,0
1990-04-27,3.994738817214966,3.994738817214966,3.994738817214966,3.994738817214966,0
1990-04-30,3.921215534210205,3.921215534210205,3.921215534210205,3.921215534210205,0
1990-05-01,3.921215534210205,3.921215534210205,3.921215534210205,3.921215534210205,0
1990-05-02,3.9824845790863037,3.9824845790863037,3.9824845790863037,3.9824845790863037,0
1990-05-03,3.9824845790863037,3.9824845790863037,3.9824845790863037,3.9824845790863037,0
1990-05-04,3.994738817214966,3.994738817214966,3.994738817214966,3.994738817214966,0
1990-05-07,4.038852214813232,4.038852214813232,4.038852214813232,4.038852214813232,0
1990-05-08,4.0192461013793945,4.0192461013793945,4.0192461013793945,4.0192461013793945,0
1990-05-09,4.006992340087891,4.006992340087891,4.006992340087891,4.006992340087891,0
1990-05-10,4.03149938583374,4.03149938583374,4.03149938583374,4.03149938583374,0
1990-05-11,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-05-14,4.105022430419922,4.105022430419922,4.105022430419922,4.105022430419922,0
1990-05-15,4.080514907836914,4.080514907836914,4.080514907836914,4.080514907836914,0
1990-05-16,4.105022430419922,4.105022430419922,4.105022430419922,4.105022430419922,0
1990-05-17,4.129532337188721,4.129532337188721,4.129532337188721,4.129532337188721,0
1990-05-18,4.1662917137146,4.1662917137146,4.1662917137146,4.1662917137146,0
1990-05-21,4.117276191711426,4.117276191711426,4.117276191711426,4.117276191711426,0
1990-05-22,4.154038906097412,4.154038906097412,4.154038906097412,4.154038906097412,0
1990-05-23,4.141783237457275,4.141783237457275,4.141783237457275,4.141783237457275,0
1990-05-24,4.141783237457275,4.141783237457275,4.141783237457275,4.141783237457275,0
1990-05-25,4.117276191711426,4.117276191711426,4.117276191711426,4.117276191711426,0
1990-05-28,4.1368818283081055,4.1368818283081055,4.1368818283081055,4.1368818283081055,0
