Date,Open,High,Low,Close,Volume
1995-08-03,11.979205326159262,11.979205326159262,11.486222443852173,11.683409690856934,250036
1995-08-04,11.683409690856934,11.683409690856934,11.683409690856934,11.683409690856934,0
1995-08-07,11.683409690856934,11.683409690856934,11.683409690856934,11.683409690856934,0
1995-08-08,11.683409690856934,11.683409690856934,11.683409690856934,11.683409690856934,0
1995-08-09,11.683409690856934,11.683409690856934,11.683409690856934,11.683409690856934,0
1995-08-10,11.683409690856934,11.683409690856934,11.683409690856934,11.683409690856934,0
1995-08-11,11.338340183828,11.338340183828,11.190457120631322,11.239731788635254,142532
1995-08-14,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-15,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-16,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-17,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-18,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-21,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-22,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-23,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-24,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-25,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-28,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-29,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-30,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-08-31,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-09-01,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-09-04,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-09-05,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-09-06,11.239731788635254,11.239731788635254,11.239731788635254,11.239731788635254,0
1995-09-07,11.929901309445079,11.979205504327169,11.880597114562988,11.880597114562988,90592
1995-09-08,11.929901309445079,11.979205504327169,11.831292919680898,11.880597114562988,37444
1995-09-11,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-12,11.929901309445079,11.929901309445079,11.584831004452077,11.880597114562988,170314
1995-09-13,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-14,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-15,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-18,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-19,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-20,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-21,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-22,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-25,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-26,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-27,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-28,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-09-29,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-10-02,11.880597114562988,11.880597114562988,11.880597114562988,11.880597114562988,0
1995-10-03,12.324274424829238,12.324274424829238,12.225666046142578,12.225666046142578,335930
1995-10-04,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-05,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-06,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-09,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-10,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-11,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-12,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-13,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-16,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-17,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-18,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-19,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-20,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-23,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-24,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-25,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-26,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-27,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-30,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-10-31,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-01,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-02,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-03,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-06,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-07,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-08,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-09,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-10,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-13,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-14,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-15,12.225666046142578,12.225666046142578,12.225666046142578,12.225666046142578,0
1995-11-16,12.81725861445255,12.866533279418945,12.669346030781496,12.866533279418945,1262174
1995-11-17,12.915837473975962,12.915837473975962,12.81725861445255,12.866533279418945,1797108
1995-11-20,12.817260742187502,12.915839618075545,12.817260742187502,12.8172607421875,123266
1995-11-21,12.817260742187502,12.817260742187502,12.817260742187502,12.8172607421875,0
1995-11-22,12.767956733703613,12.817260937195535,12.718652530211692,12.767956733703613,101874
1995-11-23,12.767956733703613,12.767956733703613,12.767956733703613,12.767956733703613,0
1995-11-24,12.767956733703613,12.767956733703613,12.767956733703613,12.767956733703613,0
1995-11-27,12.767956733703613,12.767956733703613,12.767956733703613,12.767956733703613,0
1995-11-28,12.767956733703613,12.767956733703613,12.767956733703613,12.767956733703613,0
